D A T E,KODEX 200,TIGER KOSDAQ150,TIGER S&P500,TIGER SYNTH-EURO STOXX 50(H),ACE Japan Nikkei225(H),TIGER CHINA A300,KOSEF 10YKTB,KBSTAR Credit,TIGER SYNTH-HY(H),KODEX Gold Futures(H),TIGER WTI Futures,KODEX INVERSE,KODEX USD Futures,KODEX USD Futures Inverse,KOSEF Enhanced Cash
10/16/20,-0.0298,-0.0938,0.0216,-0.0292,0.0095,0.0143,0.002,0.0026,0.0039,-0.031,-0.0126,0.0283,-0.0241,0.0244,0.0006
10/19/20,-0.0163,-0.1012,0.0378,-0.0122,0.0111,-0.0027,0.0065,0.0031,0.0017,-0.0233,-0.0296,0.0149,-0.0156,0.0166,0.0006
10/20/20,-0.0094,-0.0959,0.0236,-0.0226,0.0141,-0.0018,0.0053,0.0031,0.0013,-0.0285,-0.0296,0.0065,-0.0175,0.0196,0.0006
10/21/20,0.0022,-0.0633,0.0466,-0.0127,0.0193,0.0088,0.0004,0.0025,0.0017,-0.0204,-0.015,-0.0046,-0.0225,0.0231,0.0007
10/22/20,0.0191,-0.0569,0.0458,-0.0074,0.0095,0.0196,-0.0004,0.0014,0.0065,0.0034,-0.0077,-0.0226,-0.0267,0.0272,0.0007
10/23/20,0.0191,-0.0683,0.0401,-0.0084,0.0151,0.0117,-0.0024,0.0022,0.0104,0.0135,0.0026,-0.02,-0.0253,0.0272,0.0007
10/26/20,0.0366,-0.0525,0.0548,0.0028,0.0161,0.0104,-0.0018,0.0019,0.0139,0.0132,-0.048,-0.0357,-0.0395,0.0402,0.0007
10/27/20,0.0277,-0.0421,0.0486,-0.0141,0.0144,0.0118,-0.0032,0.0019,0.0135,0.0201,-0.048,-0.0276,-0.04,0.0427,0.0007
10/28/20,0.0182,-0.0515,0.015,-0.0464,-0.0029,0.0213,-0.0055,0.0007,0.0069,0.0249,-0.0383,-0.0181,-0.0362,0.0382,0.0006
10/29/20,-0.0018,-0.0468,-0.0146,-0.0709,-0.0113,0.0235,-0.0062,0.0006,-0.0004,-0.0015,-0.0635,-0.0009,-0.0324,0.0319,0.0006
10/30/20,-0.0288,-0.0822,-0.0367,-0.0865,-0.0264,0.0047,-0.008,0.0004,-0.0013,-0.0096,-0.1041,0.0264,-0.0309,0.0304,0.0006
11/2/20,-0.014,-0.0679,-0.027,-0.0833,-0.0203,0.0207,-0.0127,-0.0005,0.0048,-0.0015,-0.1142,0.0109,-0.0304,0.0309,0.0007
11/3/20,0.0056,-0.0487,-0.0124,-0.0543,-0.0203,0.0226,-0.0128,-0.0005,0.0061,0.0031,-0.0685,-0.0091,-0.0309,0.0289,0.0007
11/4/20,0.0119,-0.0298,0.0074,-0.0405,0.0006,0.0291,-0.0099,0,0.0069,0.0081,-0.0355,-0.0155,-0.0285,0.0279,0.0008
11/5/20,0.0229,-0.0232,0.0279,-0.0134,0.0352,0.0543,-0.0032,0.0014,0.0121,0.0061,-0.0026,-0.0249,-0.0296,0.0287,0.0008
11/6/20,0.0232,-0.0382,0.0227,-0.0092,0.0341,0.0312,-0.0022,0.0012,0.0178,0.0121,-0.0436,-0.0259,-0.0341,0.0358,0.0009
11/9/20,0.0258,-0.0309,0.0355,0.0064,0.0483,0.0584,-0.0008,0.0011,0.0069,0.0353,-0.0356,-0.0262,-0.0343,0.036,0.0006
11/10/20,0.0257,-0.0499,0.0259,0.0479,0.0487,0.0371,-0.0055,0.0009,0.018,-0.0069,-0.0204,-0.0262,-0.0333,0.0355,0.0007
11/11/20,0.0422,-0.0443,0.0347,0.0598,0.0693,0.0259,-0.008,0.0009,0.0197,-0.0077,0.0127,-0.0421,-0.0377,0.039,0.0007
11/12/20,0.033,-0.0511,0.0158,0.0499,0.0763,0.0018,-0.0068,0.0021,0.0154,-0.036,0.0051,-0.0366,-0.0266,0.0299,0.0006
11/13/20,0.043,-0.04,0.001,0.0393,0.0723,-0.0195,-0.0065,0.0011,0.0102,-0.0245,-0.0026,-0.046,-0.0276,0.0284,0.0007
11/16/20,0.0903,0.0173,0.0387,0.0727,0.0986,0.0036,-0.011,0.0012,0.0167,-0.0114,0,-0.0881,-0.0325,0.0338,0.0005
11/17/20,0.09,0.0051,0.0362,0.0782,0.108,-0.0032,-0.0108,0.0016,0.0154,-0.0129,0.0128,-0.0872,-0.036,0.0343,0.0006
11/18/20,0.0888,0.0196,0.0305,0.075,0.0866,0.0068,-0.0086,0.002,0.0193,-0.0175,0.0051,-0.0862,-0.0365,0.0368,0.0005
11/19/20,0.0878,0.0464,0.0217,0.0604,0.0789,0.0164,-0.012,0.002,0.021,-0.0299,0.0025,-0.0846,-0.0223,0.0238,0.0006
11/20/20,0.0813,0.0524,0.0338,0.0716,0.0783,0.0219,-0.011,0.0017,0.0227,-0.0217,0.0025,-0.0779,-0.0213,0.0207,0.0005
11/23/20,0.1061,0.0846,0.0352,0.097,0.0876,0.0498,-0.0064,0.0024,0.0215,-0.0183,0.0283,-0.1019,-0.0199,0.0196,0.0004
11/24/20,0.1122,0.0733,0.0459,0.0966,0.1096,0.0378,-0.0083,0.0019,0.0245,-0.0438,0.0387,-0.1065,-0.0194,0.0187,0.0003
11/25/20,0.1057,0.0729,0.0559,0.1064,0.121,0.0254,-0.0103,0.0022,0.0284,-0.0545,0.0644,-0.0991,-0.0219,0.0216,0.0002
11/26/20,0.1188,0.1305,0.06,0.1044,0.123,0.0407,-0.0132,0.0017,0.0223,-0.0485,0.1088,-0.1109,-0.0196,0.0205,0.0003
11/27/20,0.131,0.134,0.0641,0.1243,0.1274,0.0453,-0.0112,0.002,0.0201,-0.0558,0.0928,-0.121,-0.0186,0.0171,0.0002
11/30/20,0.1508,0.1204,0.114,0.2076,0.143,0.0477,-0.0085,0.0023,0.0299,-0.0532,0.1615,-0.1341,-0.0229,0.0251,0.0002
12/1/20,0.169,0.1307,0.1281,0.1894,0.1615,0.0721,-0.0075,0.0026,0.0333,-0.0466,0.1643,-0.1483,-0.0229,0.0236,0.0002
12/2/20,0.1716,0.1279,0.1164,0.1862,0.1556,0.059,-0.0049,0.0036,0.0318,-0.0405,0.1633,-0.1506,-0.0289,0.0295,0.0001
12/3/20,0.1568,0.1225,0.1039,0.1557,0.1559,0.0368,-0.005,0.0038,0.0284,-0.0322,0.1226,-0.1398,-0.0324,0.0399,0.0002
12/4/20,0.1702,0.1225,0.0837,0.1329,0.1292,0.0292,-0.0063,0.0033,0.0283,-0.0344,0.0974,-0.1491,-0.0463,0.0518,0.0001
12/7/20,0.1484,0.1635,0.0589,0.1061,0.0969,0.0149,-0.0064,0.0035,0.02,-0.0528,0.118,-0.1312,-0.0343,0.035,0.0002
12/8/20,0.1301,0.1195,0.0573,0.1057,0.084,0.0136,-0.0053,0.0041,0.0213,-0.039,0.1046,-0.1169,-0.0313,0.0326,0.0002
12/9/20,0.1418,0.1129,0.0435,0.0869,0.0787,-0.0223,-0.0063,0.0041,0.0251,-0.0515,0.0871,-0.1269,-0.0254,0.0271,0.0002
12/10/20,0.1329,0.1501,0.0418,0.04,0.0778,-0.0165,-0.0008,0.0046,0.0147,-0.0247,0.0753,-0.1202,-0.0238,0.0242,0.0002
12/11/20,0.1246,0.1523,0.0308,0.0248,0.0536,-0.014,0.0015,0.0045,0.0046,-0.0259,0.0678,-0.1144,-0.0173,0.0173,0.0002
12/14/20,0.114,0.1555,0.039,0.0248,0.0557,0.024,-0.0013,0.004,0.0169,-0.0255,0.0895,-0.1043,-0.0203,0.0223,0.0002
12/15/20,0.114,0.1555,0.0322,0.0204,0.0493,0.0231,-0.0017,0.0042,0.0139,-0.0221,0.0844,-0.1043,-0.0198,0.0208,0.0002
12/16/20,0.0953,0.1538,0.0207,0.0255,0.0375,0.0132,-0.003,0.003,0.011,-0.0177,0.0997,-0.0885,-0.0138,0.013,0.0001
12/17/20,0.0946,0.1732,0.0289,0.0249,0.0234,0.0311,-0.0075,0.0025,0.0143,-0.0085,0.1086,-0.0884,-0.0107,0.013,0.0002
12/18/20,0.0943,0.1596,0.0351,0.028,0.046,0.0226,-0.0072,0.0019,0.013,0.0019,0.112,-0.0884,-0.0041,0.0058,0.0003
12/21/20,0.093,0.148,0.0431,0.0147,0.046,0.016,-0.0042,0.0029,0.0122,0.0206,0.1015,-0.0865,-0.0106,0.0106,0.0002
12/22/20,0.0752,0.1139,0.0327,-0.0017,0.0392,-0.0004,-0.0027,0.0036,0.0084,0.0051,0.0736,-0.0714,-0.0066,0.0058,0.0003
12/23/20,0.0661,0.1016,0.0328,0.0107,0.0397,-0.0057,-0.0039,0.0031,0.0097,-0.0058,0.0501,-0.0629,-0.0031,0.0019,0.0003
12/24/20,0.0814,0.1257,0.0266,0.0184,0.0231,0.0027,-0.0048,0.0031,0.0105,0.0275,0.0844,-0.0777,-0.0092,0.0082,0.0004
12/28/20,0.0801,0.1028,0.026,0.0199,0.0083,0.0206,-0.0018,0.0024,0.0101,0.0418,0.051,-0.0751,-0.0072,0.0081,0.0004
12/29/20,0.0984,0.1357,0.0333,0.0229,0.0324,0.016,-0.0026,0.0024,0.0122,0.0378,0.0534,-0.0897,-0.0118,0.011,0.0005
12/30/20,0.1388,0.139,0.0358,0.0154,0.0408,0.0192,-0.0039,0.0021,0.0172,0.0607,0.0634,-0.1272,-0.0179,0.0158,0.0005
1/4/21,0.1031,0.0714,0.0226,0.0246,0.0157,0.049,-0.0034,0.0022,0.0117,0.0455,0.0671,-0.0979,0,-0.0019,0.0006
1/5/21,0.1197,0.0724,0.0082,0.0161,0.0074,0.0688,-0.0009,0.003,0.0125,0.0534,0.0288,-0.1099,0.0042,-0.0075,0.0007
1/6/21,0.1088,0.0644,0.0099,0.0161,0.0085,0.0788,-0.0043,0.0029,0.0134,0.0553,0.0815,-0.1023,0.0037,-0.007,0.0007
1/7/21,0.1286,0.0341,0.0224,0.029,0.0281,0.0927,-0.0056,0.0024,0.0125,0.0419,0.1007,-0.1182,0.0057,-0.0052,0.0007
1/8/21,0.1976,0.0803,0.0379,0.0379,0.067,0.1004,-0.0073,0.002,0.0121,0.0203,0.1214,-0.1712,0.0057,-0.0066,0.0008
1/11/21,0.1727,0.0507,0.0379,0.0398,0.0541,0.1283,-0.0024,0.0023,0.0155,0.0024,0.0965,-0.1523,0.0083,-0.0076,0.0007
1/12/21,0.1636,0.0467,0.0381,0.0352,0.0575,0.1689,-0.0039,0.0021,0.0092,0.0099,0.1129,-0.1457,0.0098,-0.009,0.0008
1/13/21,0.1702,0.0483,0.0392,0.0309,0.0698,0.1684,-0.0041,0.0024,0.0125,0.0115,0.1412,-0.1501,0.0057,-0.0062,0.0007
1/14/21,0.1733,0.0344,0.0384,0.0301,0.0732,0.1284,-0.0046,0.0027,0.0066,0.0008,0.1221,-0.1538,0.0072,-0.0099,0.0008
1/15/21,0.1475,0.0125,0.0342,0.0387,0.0748,0.1221,-0.0032,0.0021,0.015,0.002,0.1321,-0.1341,0.0078,-0.0076,0.0008
1/18/21,0.1187,-0.0345,0.0135,0.0126,0.0516,0.1292,0.0013,0.0037,0.0095,-0.0271,0.0778,-0.1134,0.0046,-0.0071,0.0007
1/19/21,0.1482,-0.0179,0.0215,0.0209,0.0728,0.094,0.0008,0.0037,0.01,-0.0275,0.0778,-0.1366,0.0036,-0.0062,0.0007
1/20/21,0.1548,0.0073,0.0239,0.0138,0.067,0.1067,0.0022,0.0039,0.0116,-0.0193,0.103,-0.1421,0.0015,-0.0033,0.0006
1/21/21,0.1703,-0.0101,0.0396,0.0387,0.0769,0.1143,-0.0004,0.0035,0.0099,-0.0206,0.106,-0.1542,-0.0026,0.0019,0.0008
1/22/21,0.1813,0.0172,0.0444,0.0518,0.0762,0.1377,-0.0058,0.0022,0.017,-0.0136,0.1158,-0.1625,-0.0026,0.0034,0.0007
1/25/21,0.1694,0.0459,0.0428,0.0227,0.0823,0.1428,-0.0049,0.0021,0.0149,-0.0174,0.0778,-0.1528,0.0015,-0.001,0.0006
1/26/21,0.1375,0.0382,0.0362,0.0063,0.072,0.1211,-0.0041,0.0022,0.0137,-0.0159,0.0824,-0.1281,0.0062,-0.0057,0.0006
1/27/21,0.1337,0.0225,0.0395,0.0151,0.072,0.1157,-0.0043,0.0027,0.0129,-0.0186,0.0915,-0.1247,0.0041,-0.0048,0.0007
1/28/21,0.1072,-0.0063,0.0025,-0.0133,0.0543,0.0865,-0.0041,0.0035,0.0104,-0.0301,0.0924,-0.1048,0.0232,-0.0233,0.0008
1/29/21,0.0643,-0.0673,-0.0025,-0.0095,0.0086,0.0663,-0.0028,0.0039,0.0041,-0.0221,0.0829,-0.0676,0.0269,-0.0266,0.0007
2/1/21,0.0683,-0.029,-0.0037,-0.037,0.0244,0.1004,-0.0035,0.0037,0.0037,-0.0132,0.0849,-0.0682,0.0275,-0.0274,0.0007
2/2/21,0.0842,-0.0277,0.0142,-0.0242,0.0339,0.1115,0.0004,0.0043,0.005,-0.0182,0.1193,-0.0834,0.0281,-0.0288,0.0007
2/3/21,0.0932,-0.0235,0.0279,-0.0041,0.0433,0.1124,0,0.0045,0.0112,-0.0279,0.133,-0.0917,0.027,-0.0274,0.0008
2/4/21,0.0473,-0.031,0.0193,-0.0008,0.0437,0.0663,-0.0023,0.0038,0.0083,-0.0582,0.1348,-0.0507,0.0344,-0.0357,0.0008
2/5/21,0.045,-0.0287,0.0493,0.0196,0.0619,0.0566,-0.0051,0.0029,0.0115,-0.078,0.1888,-0.0501,0.0348,-0.035,0.0007
2/8/21,-0.0222,-0.0409,0.0225,0,0.0457,0.0446,-0.003,0.0026,0.0045,-0.0535,0.119,0.0182,0.0274,-0.0261,0.0006
2/9/21,-0.0255,-0.0473,0.0252,0.0024,0.0506,0.0652,-0.0016,0.0031,0.0066,-0.0405,0.1429,0.0234,0.0243,-0.0232,0.0007
2/10/21,-0.0187,-0.0431,0.0277,0.0016,0.0549,0.0817,-0.0032,0.003,0.0066,-0.0386,0.1385,0.0143,0.016,-0.0152,0.0007
2/15/21,0.0189,0.0053,0.0465,0.0234,0.0536,0.0798,-0.008,0.0026,0.0049,-0.0182,0.1396,-0.0241,0.0021,-0.0033,0.0005
2/16/21,0.0234,-0.012,0.0485,0.0315,0.0643,0.0843,-0.0065,0.0029,0.0037,-0.0174,0.1292,-0.0279,0.001,-0.0033,0.0006
2/17/21,0.0124,-0.0187,0.042,0.0229,0.0605,0.0896,-0.0067,0.0027,0.0053,-0.0352,0.1292,-0.0165,0.0082,-0.01,0.0006
2/18/21,0.0216,-0.0003,0.0433,0.031,0.0779,0.0371,-0.0076,0.002,0.0074,-0.0326,0.1805,-0.0224,0.0041,-0.0038,0.0006
2/19/21,0.0041,-0.0145,0.0311,0.0176,0.0487,0.0795,-0.0089,0.0019,0.0058,-0.0382,0.1444,-0.0051,0.0031,-0.0038,0.0007
2/22/21,-0.0196,-0.0542,0.014,0.0189,0.0529,0.0124,-0.01,0.001,0.0016,-0.0381,0.1462,0.0207,0.0056,-0.0081,0.0006
2/23/21,-0.0206,-0.0771,0.0144,0.0168,0.0559,0.0036,-0.0091,0.0011,-0.0012,-0.0287,0.1949,0.0207,0.0072,-0.0091,0.0006
2/24/21,-0.0415,-0.1032,0.0059,0.0144,0.0331,-0.0219,-0.0047,0.0013,-0.0004,-0.0303,0.1695,0.0427,0.0082,-0.011,0.0007
2/25/21,-0.0298,-0.092,0.0207,0.0275,0.0433,-0.0213,-0.0063,0.0023,0.0016,-0.0324,0.2123,0.0292,0.0061,-0.0072,0.0008
2/26/21,-0.0302,-0.114,-0.0004,0.0221,0.0128,-0.0185,-0.0141,0.0012,-0.0004,-0.0524,0.1966,0.0296,0.0158,-0.0164,0.0008
3/2/21,-0.0141,-0.0692,0.0279,0.0484,0.0346,-0.0233,-0.0145,-0.0005,0.0058,-0.0764,0.1127,0.0103,0.0076,-0.0078,0.0007
3/3/21,-0.0114,-0.066,0.0121,0.0314,0.0295,-0.0108,-0.0136,0,-0.0029,-0.0609,0.0951,0.0078,0.0056,-0.0073,0.0005
3/4/21,-0.0074,-0.0614,-0.0047,0.0256,0.0153,-0.0238,-0.0135,-0.0003,0,-0.0606,0.099,0.0038,0.005,-0.0054,0.0005
3/5/21,-0.0251,-0.0645,-0.0295,0.0155,0.0061,-0.034,-0.0133,-0.001,-0.0033,-0.0586,0.1392,0.0219,0.001,-0.001,0.0005
3/8/21,-0.0248,-0.0772,-0.0175,0.0045,-0.0208,-0.0762,-0.0128,-0.002,0.0016,-0.0621,0.1721,0.0217,0.0121,-0.0127,0.0005
3/9/21,-0.0276,-0.0794,-0.0168,0.0259,-0.0233,-0.1015,-0.0161,-0.0051,-0.0033,-0.0832,0.1098,0.0228,0.0217,-0.0228,0.0003
3/10/21,-0.0398,-0.0841,-0.0149,0.0328,-0.0211,-0.1152,-0.0142,-0.0039,0.002,-0.0747,0.0875,0.0371,0.0316,-0.0332,0.0002
3/11/21,-0.0203,-0.0649,-0.0015,0.0478,-0.0137,-0.1102,-0.0124,-0.0034,0.0012,-0.0616,0.1198,0.0141,0.026,-0.0265,0.0003
3/12/21,-0.0116,-0.0488,0.0045,0.0551,-0.0036,-0.1022,-0.0187,-0.0045,0.0004,-0.0723,0.1293,0.0051,0.0229,-0.0246,0.0003
3/15/21,-0.0306,-0.0683,-0.0025,0.0316,-0.0127,-0.127,-0.0186,-0.0053,-0.0008,-0.0563,0.0932,0.0273,0.0323,-0.0326,0.0004
3/16/21,-0.0268,-0.0287,0.0034,0.027,-0.0155,-0.1242,-0.0151,-0.004,0.0008,-0.0494,0.083,0.0222,0.0267,-0.0268,0.0003
3/17/21,-0.0239,-0.0214,0.0085,0.0324,-0.0171,-0.1225,-0.018,-0.0042,0.0024,-0.0307,0.0922,0.0181,0.0204,-0.0222,0.0004
3/18/21,-0.0026,-0.0072,0.0141,0.0437,-0.0106,-0.0993,-0.0212,-0.0038,-0.0029,-0.0205,0.0486,-0.0051,0.0137,-0.0159,0.0003
3/19/21,-0.0216,-0.0106,0.0015,0.0403,-0.0099,-0.1252,-0.0152,-0.0044,-0.0016,-0.0174,0.0037,0.0154,0.0224,-0.0226,0.0002
3/22/21,-0.0096,0.0119,0.0055,0.0379,-0.0302,-0.0906,-0.0079,-0.0028,-0.0024,-0.0347,0.024,0.0013,0.0183,-0.0164,0.0002
3/23/21,-0.0179,0.0337,0.0105,0.0323,-0.0387,-0.0982,-0.0069,-0.0029,-0.0016,-0.0421,-0.0231,0.0127,0.0168,-0.0179,0.0002
3/24/21,-0.0011,0.0745,0.0129,0.0304,-0.0393,-0.0799,-0.0078,-0.0026,0.0029,-0.0442,-0.0435,-0.005,0.0203,-0.0179,0.0002
3/25/21,-0.0319,0.0265,-0.0085,0.0304,-0.0463,-0.0935,-0.0027,-0.0034,0.0008,-0.0359,-0.049,0.0283,0.0234,-0.0236,0.0002
3/26/21,0.0048,0.0587,0.027,0.0584,0.0063,-0.0574,0.0005,-0.0021,0.0037,-0.0208,-0.0495,-0.0113,0.0055,-0.0059,0.0003
3/29/21,0.003,0.0539,0.0325,0.0653,0.0111,-0.059,0.0027,-0.002,0.0098,-0.022,-0.0442,-0.0075,0.008,-0.0103,0.0003
3/30/21,0.0143,0.0558,0.037,0.0747,0.0142,-0.0529,-0.0041,-0.0026,0.009,-0.0333,-0.0159,-0.0213,0.0095,-0.0122,0.0002
3/31/21,0.0115,0.0481,0.0334,0.082,0.0113,-0.0607,-0.0039,-0.0019,0.0102,-0.0453,-0.0247,-0.0175,0.0075,-0.0093,0.0006
4/1/21,0.0207,0.0579,0.0404,0.0849,0.0205,-0.0521,-0.0011,-0.0019,0.0078,-0.0304,-0.0389,-0.0263,0.008,-0.0093,0.0006
4/2/21,0.0207,0.0335,0.0346,0.0731,0.0151,-0.0403,-0.0036,-0.0017,0.0114,-0.0017,0.0074,-0.0241,0.0035,-0.0025,0.0006
4/5/21,0.0301,0.026,0.0707,0.0865,0.0431,-0.034,-0.0053,-0.0024,0.0115,0.0156,-0.0551,-0.034,0.003,-0.0044,0.0003
4/6/21,0.0315,0.0203,0.0804,0.0805,0.0362,-0.0422,-0.004,-0.0016,0.0061,0.0216,-0.0706,-0.0353,-0.004,0.0024,0.0003
4/7/21,0.034,0.021,0.0815,0.0793,0.0331,-0.048,-0.0033,-0.0021,0.0131,0.0238,-0.0723,-0.0378,-0.0075,0.0073,0.0005
4/8/21,0.0429,0.0589,0.0685,0.08,0.038,-0.0133,0.0025,0.0008,0.0139,0.0211,-0.1122,-0.0449,-0.0134,0.0118,0.0006
4/9/21,0.0445,0.0734,0.0656,0.0615,0.0392,-0.0241,0.0033,0.0029,0.0176,0.0334,-0.0785,-0.0459,-0.0163,0.0164,0.0007
4/12/21,0.0205,0.0446,0.045,0.0311,0.0044,-0.0472,0.0107,0.0034,0.0143,0.0146,-0.0993,-0.0204,-0.0065,0.0054,0.0007
4/13/21,0.0321,0.0651,0.0474,0.0238,0.0132,-0.0484,0.0078,0.0036,0.0135,0.006,-0.0842,-0.0318,-0.0055,0.0054,0.0007
4/14/21,0.0392,0.0651,0.0514,0.0338,0.0085,-0.0463,0.0107,0.0039,0.0082,0.0176,-0.069,-0.0369,-0.0134,0.0128,0.0007
4/15/21,0.0453,0.069,0.0496,0.0415,-0.0074,-0.033,0.0115,0.0042,0.0143,0.0115,-0.0435,-0.0456,-0.0164,0.0164,0.0007
4/16/21,0.036,0.0528,0.0483,0.0421,-0.0071,-0.0328,0.0063,0.002,0.0139,0.0152,-0.017,-0.0358,-0.012,0.0128,0.0008
4/19/21,0.0477,0.062,0.0668,0.0558,-0.0031,0.0031,0.0116,0.0036,0.0172,0.0198,0.0555,-0.0467,-0.012,0.0108,0.0008
4/20/21,0.0542,0.0582,0.0655,0.0527,-0.0174,0.0017,0.0088,0.003,0.0151,0.0135,0.0739,-0.053,-0.016,0.0163,0.0008
4/21/21,0.0354,0.0433,0.0558,0.0318,-0.042,0.0096,0.0092,0.0035,0.0143,0.0231,0.0425,-0.0354,-0.0105,0.0113,0.0009
4/22/21,0.0352,0.0446,0.0664,0.0482,-0.0003,-0.0004,0.0065,0.0033,0.0086,0.0322,-0.0018,-0.0354,-0.011,0.0088,0.0009
4/23/21,0.0456,0.0458,0.0516,0.0602,-0.0026,0.0256,0.0002,0.003,0.0172,0.0262,0.0145,-0.0463,-0.01,0.0103,0.0009
4/26/21,0.0457,0.041,0.0638,0.0424,0.001,0.0043,-0.0053,0.0022,0.0135,0.028,0.0372,-0.0443,-0.015,0.0128,0.0007
4/27/21,0.0469,0.0293,0.0667,0.049,-0.0021,0,-0.0042,0.0023,0.0139,0.0297,0.052,-0.0468,-0.0175,0.0157,0.0008
4/28/21,0.0358,-0.0014,0.066,0.0451,-0.006,0.0074,-0.0054,0.0027,0.0118,0.0225,0.0613,-0.0354,-0.015,0.0143,0.0008
4/29/21,0.0341,-0.0118,0.0643,0.0441,-0.0039,0.0113,-0.0089,0.0021,0.0016,0.0306,0.0721,-0.0353,-0.0209,0.0222,0.0011
4/30/21,0.0156,-0.0166,0.0579,0.0239,-0.015,0.003,-0.004,0.0026,0.0106,0.037,0.0485,-0.0141,-0.0199,0.0203,0.0012
5/3/21,-0.0084,-0.0473,0.0406,0.0056,-0.0389,-0.0137,-0.0057,0.0009,0.0061,0.0346,0.0457,0.0078,-0.005,0.0034,0.0006
5/4/21,0,-0.0397,0.039,0.0071,-0.0373,-0.0124,-0.0054,0.0015,0.0044,0.0385,0.0658,0,-0.006,0.0044,0.0007
5/6/21,0.0025,-0.0311,0.0246,0.0101,-0.0174,-0.0004,-0.0025,0.0024,0.0102,0.033,0.1,-0.0013,0.005,-0.0054,0.0008
5/7/21,0.0065,-0.0174,0.0321,0.0153,-0.0125,-0.0039,-0.0038,0.0029,0.0024,0.0456,0.0946,-0.0079,0.0045,-0.0054,0.0007
5/10/21,0.0293,-0.0164,0.0338,0.0167,-0.0127,0.0062,-0.008,0.0022,0.0036,0.0508,0.1,-0.0299,-0.007,0.0059,0.0007
5/11/21,0.0112,-0.0387,0.0173,0.0045,-0.0411,0.0159,-0.0077,0.0022,0.0028,0.0492,0.0833,-0.0117,-0.002,0.0024,0.0008
5/12/21,-0.0055,-0.0617,0.0053,-0.0063,-0.0453,0.0312,-0.0097,0.0012,0.0024,0.0536,0.1084,0.0026,-0.0005,0.001,0.0006
5/13/21,-0.0281,-0.0931,-0.0129,-0.0045,-0.0766,0.0192,-0.0092,0.0005,-0.0008,0.0549,0.0846,0.0263,0.003,-0.0039,0.0008
5/14/21,-0.0257,-0.0725,-0.0029,0.003,-0.061,0.0486,-0.0121,0.0006,0.002,0.0497,0.0452,0.0225,0.0101,-0.0102,0.0008
5/17/21,-0.0302,-0.0786,0.0018,0.0182,-0.0662,0.0691,-0.0072,0.0027,0.002,0.0512,0.0225,0.0278,0.0162,-0.0185,0.0007
5/18/21,-0.0187,-0.0677,0.005,0.0215,-0.0441,0.066,-0.0077,0.003,0.0016,0.0608,0.0416,0.0146,0.0121,-0.0126,0.0008
5/20/21,-0.0278,-0.0724,-0.0133,-0.0052,-0.0407,0.0497,-0.0093,0.0017,-0.0008,0.0598,-0.0052,0.0253,0.0183,-0.0194,0.0007
5/21/21,-0.0106,-0.0645,0.0091,0.0259,-0.0096,0.0259,-0.0087,0.0019,0.002,0.0493,0.0018,0.0065,0.0076,-0.0088,0.0007
5/24/21,-0.0154,-0.0826,0.0086,0.0162,-0.0158,0.0211,-0.0053,0.0006,-0.002,0.0547,0.0394,0.0118,0.0081,-0.0078,0.0007
5/25/21,-0.0061,-0.0684,0.0196,0.0192,-0.0145,0.0533,-0.006,0.0009,0.0028,0.0527,0.0698,0.0026,0.0045,-0.0049,0.0007
5/26/21,-0.017,-0.0689,0.0046,0.0181,-0.0209,0.0623,-0.0024,0.0005,0.0016,0.0702,0.0717,0.0132,0.0041,-0.0044,0.0007
5/27/21,-0.0199,-0.0489,-0.0002,0.0107,-0.0197,0.0722,-0.003,0.0007,0.0028,0.0664,0.053,0.0173,0.0061,-0.0068,0.0007
5/28/21,-0.0033,-0.0221,0.0056,0.0203,0.0024,0.0574,-0.0022,-0.0008,0.0004,0.0689,0.0578,-0.0026,0.0025,-0.0039,0.0005
5/31/21,0.011,0,0.0031,0.0297,0.0008,0.0608,-0.0036,-0.0009,0.0004,0.0767,0.036,-0.0169,0,0,0.0004
6/1/21,0.0168,0.0007,0.0018,0.0249,-0.0058,0.0535,-0.003,-0.0006,-0.002,0.0805,0.0497,-0.0233,-0.0046,0.0029,0.0004
6/2/21,0.016,-0.0127,0.0004,0.0319,0.0011,0.0475,-0.0049,-0.0007,-0.0024,0.0709,0.0497,-0.0221,0.0015,-0.001,0.0004
6/3/21,0.032,0.0286,0.0044,0.0376,0.0176,0.0538,-0.0033,0.0004,-0.0008,0.0665,0.0909,-0.0374,-0.007,0.0069,0.0004
6/4/21,0.0195,0.009,0.0012,0.0342,0.0066,0.0511,-0.0019,-0.0012,0.002,0.0473,0.0686,-0.0247,-0.0045,0.0039,0.0003
6/7/21,0.0106,-0.0028,0.005,0.0268,-0.0148,0.0533,-0.001,-0.0013,0.0052,0.0347,0.0593,-0.0145,-0.0075,0.0083,0.0004
6/8/21,0.0086,0.0014,0.0063,0.0268,-0.0184,0.0507,0.0015,-0.0013,0.0056,0.0416,0.0559,-0.0132,-0.007,0.0059,0.0004
6/9/21,-0.0028,-0.0135,0.0058,0.0279,-0.0233,0.0511,0.0025,-0.0002,0.0064,0.0392,0.0797,-0.0013,-0.005,0.0049,0.0003
6/10/21,-0.0159,-0.0104,-0.0034,0.0234,-0.0214,0.068,0.0055,-0.0021,0.0044,0.026,0.0572,0.0107,0.0015,-0.0019,0.0001
